variant_id,label,short_filter,short_risk_usd,switch_long_risk_usd,switch_buffer_mode,short_entry_until,trades,win_rate,pnl_usd,max_dd_usd,return_dd,profit_factor,avg_trade_usd,long_first_trades,short_first_trades,switch_count,long_pnl_usd,short_pnl_usd,switch_long_pnl_usd,gross_profit_usd,gross_loss_usd,legs,leg_short_pnl_usd,leg_switch_long_pnl_usd,jan_may_2026_trades,jan_may_2026_pnl_usd,jan_may_2026_max_dd_usd,jan_may_2026_win_rate,march_2026_trades,march_2026_pnl_usd,march_2026_max_dd_usd,march_2026_win_rate,last_5d_trades,last_5d_pnl_usd,last_5d_max_dd_usd,last_10d_trades,last_10d_pnl_usd,last_10d_max_dd_usd,last_20d_trades,last_20d_pnl_usd,last_20d_max_dd_usd,last_30d_trades,last_30d_pnl_usd,last_30d_max_dd_usd,last_50d_trades,last_50d_pnl_usd,last_50d_max_dd_usd,last_100d_trades,last_100d_pnl_usd,last_100d_max_dd_usd,last_200d_trades,last_200d_pnl_usd,last_200d_max_dd_usd,short_filter_evaluations,short_filter_rejections,short_time_guard_rejections,short_filter_lookahead_violations,short_filter_max_lag_minutes,pnl_usd_delta_vs_baseline,max_dd_usd_delta_vs_baseline,march_2026_pnl_usd_delta_vs_baseline,march_2026_max_dd_usd_delta_vs_baseline,last_5d_pnl_delta_vs_baseline,last_5d_dd_delta_vs_baseline,last_10d_pnl_delta_vs_baseline,last_10d_dd_delta_vs_baseline,last_20d_pnl_delta_vs_baseline,last_20d_dd_delta_vs_baseline,last_30d_pnl_delta_vs_baseline,last_30d_dd_delta_vs_baseline,last_50d_pnl_delta_vs_baseline,last_50d_dd_delta_vs_baseline,last_100d_pnl_delta_vs_baseline,last_100d_dd_delta_vs_baseline,last_200d_pnl_delta_vs_baseline,last_200d_dd_delta_vs_baseline,p0_recent_score,beats_baseline_30d_pnl,beats_baseline_30d_dd,improves_march_pnl
p0_st5_50_bearish_sr350_lr500_buf0_25r_tgnone,"P0 st5_50_bearish, short $350, switch long $500, buffer 0.25r, guard none",st5_50_bearish,350.0,500.0,0.25r,none,1711,0.5493863237872589,33663.97999999998,-11934.139999999996,2.8208132299436737,1.0983188184678505,19.675032144944467,960,751,236,28189.27999999999,5474.699999999994,1136.0199999999986,376060.07999999996,-342396.1,1947,5474.699999999992,1136.0199999999995,85,6289.800000000001,-3059.0799999999977,0.6235294117647059,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,8,1984.36,-373.98,15,1149.7399999999998,-1053.96,29,1757.7799999999995,-2172.7000000000003,58,3393.3799999999997,-3059.08,112,4614.26,-4561.46,2578,1768,0,0,4.0,572.8999999999942,190.3000000000029,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,-363.26,-151.74,-2310.26,-502.48,-3627.4800000000005,-1311.2200000000003,-641.6799999999998,1026.02,-771.220000000003,0.0,567.639999999999,False,False,True
p0_st5_50_bearish_sr350_lr500_buf0_25r_tg1030,"P0 st5_50_bearish, short $350, switch long $500, buffer 0.25r, guard 10:30",st5_50_bearish,350.0,500.0,0.25r,10:30,1666,0.5522208883553421,35357.919999999984,-12796.499999999998,2.7630930332512786,1.1045405865746025,21.223241296518598,973,693,227,27853.919999999984,7503.999999999993,35.55999999999676,373579.86,-338221.93999999994,1893,7503.999999999993,35.55999999999858,83,5851.019999999999,-3059.0799999999977,0.6144578313253012,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,9,1882.12,-373.98,16,1047.4999999999998,-1053.96,29,1729.7799999999995,-2098.46,58,3365.3799999999997,-3059.08,108,4450.459999999999,-4561.46,1956,1208,704,0,4.0,2266.8399999999965,-672.0599999999995,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,-465.5,-151.74,-2412.5,-502.48,-3655.4800000000005,-1236.98,-669.6799999999998,1026.02,-935.0200000000041,0.0,634.7939999999992,False,False,True
p0_st5_50_bearish_sr350_lr500_buf0_25r_tg1100,"P0 st5_50_bearish, short $350, switch long $500, buffer 0.25r, guard 11:00",st5_50_bearish,350.0,500.0,0.25r,11:00,1694,0.5525383707201889,35040.319999999985,-12707.939999999997,2.7573564244086763,1.102875140138207,20.68495867768594,966,728,233,27728.379999999983,7311.939999999993,1041.9599999999964,375650.5,-340610.18000000005,1927,7311.939999999993,1041.9599999999982,84,6078.539999999999,-3059.0799999999977,0.6190476190476191,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,8,1984.36,-373.98,15,1149.7399999999998,-1053.96,29,1757.7799999999995,-2172.7000000000003,58,3393.3799999999997,-3059.08,110,4614.74,-4561.46,2246,1460,260,0,4.0,1949.239999999998,-583.4999999999982,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,-363.26,-151.74,-2310.26,-502.48,-3627.4800000000005,-1311.2200000000003,-641.6799999999998,1026.02,-770.7400000000034,0.0,705.2739999999993,False,False,True
p0_st5_50_bearish_sr350_lr750_buf0_tgnone,"P0 st5_50_bearish, short $350, switch long $750, buffer 0, guard none",st5_50_bearish,350.0,750.0,0,none,1711,0.5780245470485097,38949.73999999998,-14134.919999999996,2.7555684786330588,1.1035785662896875,22.764313267095257,960,751,306,34792.53999999999,4157.199999999995,7739.279999999997,414990.27999999997,-376040.54000000004,2017,4157.199999999993,7739.280000000002,85,10487.560000000001,-3059.0799999999977,0.6823529411764706,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,8,3504.1399999999994,0.0,15,4724.300000000001,-551.48,29,6274.939999999999,-1085.94,58,7910.539999999999,-3059.08,112,9577.32,-4561.46,2578,1768,0,0,4.0,5858.659999999996,-2010.4799999999977,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,1156.5199999999995,222.24,1264.300000000001,0.0,889.6799999999985,-224.46000000000004,3875.4799999999996,1026.02,4191.8399999999965,0.0,5173.256000000001,True,False,True
p0_st5_50_bearish_sr350_lr750_buf0_tg1030,"P0 st5_50_bearish, short $350, switch long $750, buffer 0, guard 10:30",st5_50_bearish,350.0,750.0,0,10:30,1666,0.581032412965186,40950.85999999998,-12888.779999999999,3.1772487388255506,1.1104509665456848,24.58034813925569,973,693,294,34531.35999999998,6419.499999999993,6712.999999999997,411711.4,-370760.54,1960,6419.499999999994,6713.0,83,10048.779999999999,-3059.079999999998,0.6746987951807228,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,9,3401.9,-102.24000000000001,16,4622.0599999999995,-551.48,29,6246.939999999999,-1011.7000000000003,58,7882.540000000001,-3059.08,108,9413.519999999999,-4561.46,1956,1208,704,0,4.0,7859.779999999992,-764.3400000000001,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,1054.2800000000002,120.0,1162.0599999999995,0.0,861.6799999999985,-150.22000000000025,3847.4800000000014,1026.02,4028.0399999999954,0.0,5271.127999999999,True,False,True
p0_st5_50_bearish_sr350_lr750_buf0_tg1100,"P0 st5_50_bearish, short $350, switch long $750, buffer 0, guard 11:00",st5_50_bearish,350.0,750.0,0,11:00,1694,0.5814639905548996,41679.37999999998,-13054.699999999997,3.1926723708702607,1.1117611840340444,24.604120425029507,966,728,300,35274.93999999999,6404.439999999994,8588.519999999997,414611.9,-372932.52,1994,6404.439999999992,8588.52,84,10276.300000000001,-3059.0799999999977,0.6785714285714286,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,8,3504.1399999999994,0.0,15,4724.300000000001,-551.48,29,6274.939999999999,-1085.94,58,7910.539999999999,-3059.08,110,9577.800000000001,-4561.46,2246,1460,260,0,4.0,8588.299999999996,-930.2599999999984,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,1156.5199999999995,222.24,1264.300000000001,0.0,889.6799999999985,-224.46000000000004,3875.4799999999996,1026.02,4192.319999999998,0.0,5446.220000000001,True,False,True
p0_st5_50_bearish_sr350_lr750_buf2ticks_tgnone,"P0 st5_50_bearish, short $350, switch long $750, buffer 2ticks, guard none",st5_50_bearish,350.0,750.0,2ticks,none,1711,0.575686732904734,35744.179999999986,-15752.779999999975,2.2690712369499253,1.0947625050537184,20.890812390414954,960,751,305,32336.47999999999,3407.699999999995,5283.219999999996,412941.68,-377197.5,2016,3407.699999999994,5283.219999999999,85,10399.560000000001,-3059.0799999999977,0.6823529411764706,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,8,3504.1399999999994,0.0,15,4724.300000000001,-551.48,29,6186.939999999999,-1173.94,58,7822.539999999999,-3059.08,112,9489.319999999998,-4561.46,2578,1768,0,0,4.0,2653.0999999999985,-3628.3399999999765,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,1156.5199999999995,222.24,1264.300000000001,0.0,801.6799999999985,-312.46000000000004,3787.4799999999996,1026.02,4103.839999999995,0.0,4852.700000000001,True,False,True
p0_st5_50_bearish_sr350_lr750_buf2ticks_tg1030,"P0 st5_50_bearish, short $350, switch long $750, buffer 2ticks, guard 10:30",st5_50_bearish,350.0,750.0,2ticks,10:30,1666,0.5786314525810324,37771.29999999999,-14441.919999999978,2.6153932441115892,1.1015631911309371,22.67184873949579,973,693,293,32093.299999999977,5677.999999999993,4274.939999999996,409670.8,-371899.5,1959,5677.999999999993,4274.939999999997,83,9960.779999999999,-3059.079999999998,0.6746987951807228,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,9,3401.9,-102.24000000000001,16,4622.0599999999995,-551.48,29,6158.939999999999,-1099.7000000000003,58,7794.540000000001,-3059.08,108,9325.519999999999,-4561.46,1956,1208,704,0,4.0,4680.220000000001,-2317.4799999999796,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,1054.2800000000002,120.0,1162.0599999999995,0.0,773.6799999999985,-238.22000000000025,3759.4800000000014,1026.02,3940.0399999999954,0.0,4953.172,True,False,True
p0_st5_50_bearish_sr350_lr750_buf2ticks_tg1100,"P0 st5_50_bearish, short $350, switch long $750, buffer 2ticks, guard 11:00",st5_50_bearish,350.0,750.0,2ticks,11:00,1694,0.5791027154663518,38473.819999999985,-14369.97999999998,2.6773746379605288,1.1028465702911507,22.711818181818174,966,728,299,32818.87999999998,5654.939999999995,6132.459999999997,412563.3,-374089.48,1993,5654.939999999994,6132.459999999997,84,10188.300000000001,-3059.0799999999977,0.6785714285714286,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,8,3504.1399999999994,0.0,15,4724.300000000001,-551.48,29,6186.939999999999,-1173.94,58,7822.539999999999,-3059.08,110,9489.800000000001,-4561.46,2246,1460,260,0,4.0,5382.739999999998,-2245.539999999981,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,1156.5199999999995,222.24,1264.300000000001,0.0,801.6799999999985,-312.46000000000004,3787.4799999999996,1026.02,4104.319999999998,0.0,5125.664000000001,True,False,True
p0_st5_50_bearish_sr350_lr750_buf0_25r_tgnone,"P0 st5_50_bearish, short $350, switch long $750, buffer 0.25r, guard none",st5_50_bearish,350.0,750.0,0.25r,none,1711,0.5604909409701929,32113.499999999985,-15806.11999999997,2.031713032673423,1.0895661482548387,18.768848626534183,960,751,236,26638.799999999992,5474.699999999994,-414.46000000000276,390658.56000000006,-358545.06000000006,1947,5474.699999999992,-414.4599999999991,85,6416.380000000001,-3059.0799999999977,0.6352941176470588,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,8,2261.62,-373.98,15,765.5199999999998,-1715.44,29,1559.8399999999995,-2691.6600000000003,58,3195.439999999999,-3059.08,112,4946.879999999999,-4561.46,2578,1768,0,0,4.0,-977.5800000000017,-3681.679999999971,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,-86.0,-151.74,-2694.4800000000005,-1163.96,-3825.420000000001,-1830.1800000000003,-839.6200000000003,1026.02,-438.600000000004,0.0,-633.1080000000007,False,False,True
p0_st5_50_bearish_sr350_lr750_buf0_25r_tg1030,"P0 st5_50_bearish, short $350, switch long $750, buffer 0.25r, guard 10:30",st5_50_bearish,350.0,750.0,0.25r,10:30,1666,0.563625450180072,33386.559999999976,-16133.559999999969,2.0693858020176603,1.0942944696907648,20.039951980792303,973,693,227,25882.55999999998,7503.999999999993,-1935.8000000000047,387453.56,-354067.0,1893,7503.999999999993,-1935.8000000000002,83,5977.6,-3059.0799999999977,0.6265060240963856,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,9,2159.38,-373.98,16,663.2799999999997,-1715.44,29,1531.8399999999995,-2617.42,58,3167.4399999999996,-3059.08,108,4783.079999999998,-4561.46,1956,1208,704,0,4.0,295.47999999998865,-4009.11999999997,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,-188.23999999999978,-151.74,-2796.7200000000003,-1163.96,-3853.420000000001,-1755.94,-867.6199999999999,1026.02,-602.4000000000051,0.0,-608.0420000000017,False,False,True
p0_st5_50_bearish_sr350_lr750_buf0_25r_tg1100,"P0 st5_50_bearish, short $350, switch long $750, buffer 0.25r, guard 11:00",st5_50_bearish,350.0,750.0,0.25r,11:00,1694,0.5637544273907911,33549.79999999998,-16115.879999999963,2.0817851708997623,1.094056285747559,19.805076741440367,966,728,233,26237.85999999998,7311.939999999993,-448.5600000000013,390248.98,-356699.18,1927,7311.939999999993,-448.5599999999995,84,6205.120000000001,-3059.0799999999977,0.6309523809523809,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,8,2261.62,-373.98,15,765.5199999999998,-1715.44,29,1559.8399999999995,-2691.6600000000003,58,3195.439999999999,-3059.08,110,4947.360000000001,-4561.46,2246,1460,260,0,4.0,458.7199999999939,-3991.439999999964,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,-86.0,-151.74,-2694.4800000000005,-1163.96,-3825.420000000001,-1830.1800000000003,-839.6200000000003,1026.02,-438.1200000000026,0.0,-489.4780000000012,False,False,True
p0_st5_50_bearish_sr500_lr500_buf0_tgnone,"P0 st5_50_bearish, short $500, switch long $500, buffer 0, guard none",st5_50_bearish,500.0,500.0,0,none,1760,0.5431818181818182,44337.19999999998,-11613.94,3.8175847300743744,1.1114368301523574,25.1915909090909,960,800,327,35128.07999999999,9209.119999999992,8074.819999999996,442205.66000000003,-397868.46,2087,9209.119999999992,8074.819999999998,95,9181.22,-3186.539999999997,0.6105263157894737,20,-1365.7199999999998,-3186.54,0.5,2,-65.48,-166.24,6,1154.08,-668.96,12,2041.4399999999998,-668.9599999999998,20,2225.8599999999997,-886.2,34,2580.7199999999993,-2260.7000000000003,65,4790.9,-3186.5400000000004,128,8543.080000000002,-4858.2,2578,1768,0,0,4.0,11246.119999999995,510.4999999999982,1267.3399999999997,898.5599999999995,-166.24,-166.24,259.02,-446.72,-306.18000000000006,-446.7199999999998,-1234.1400000000003,-334.72,-2804.540000000001,-1399.2200000000003,755.8400000000001,898.5599999999995,3157.5999999999985,-296.7399999999998,2781.106999999999,False,False,True
p0_st5_50_bearish_sr500_lr500_buf0_tg1030,"P0 st5_50_bearish, short $500, switch long $500, buffer 0, guard 10:30",st5_50_bearish,500.0,500.0,0,10:30,1712,0.5473130841121495,47226.37999999999,-10606.359999999997,4.452647279556794,1.1209905703640102,27.58550233644859,973,739,314,35128.07999999998,12098.299999999994,7309.719999999996,437557.4600000001,-390331.08,2026,12098.299999999994,7309.719999999999,92,9202.42,-3186.539999999997,0.6086956521739131,20,-1365.7199999999998,-3186.54,0.5,2,-65.48,-166.24,6,1154.08,-668.96,12,2399.1800000000003,-668.9599999999996,20,2583.6000000000004,-886.2,33,3012.7,-2186.46,64,5222.879999999999,-3186.5400000000004,122,8427.5,-4858.200000000001,1956,1208,704,0,4.0,14135.300000000003,1518.0800000000017,1267.3399999999997,898.5599999999995,-166.24,-166.24,259.02,-446.72,51.5600000000004,-446.7199999999996,-876.3999999999996,-334.72,-2372.5600000000004,-1324.98,1187.8199999999997,898.5599999999995,3042.019999999997,-296.7400000000007,3427.7650000000003,False,False,True
p0_st5_50_bearish_sr500_lr500_buf0_tg1100,"P0 st5_50_bearish, short $500, switch long $500, buffer 0, guard 11:00",st5_50_bearish,500.0,500.0,0,11:00,1742,0.5470723306544202,47738.43999999999,-10473.519999999997,4.558012969851588,1.1211761322431695,27.404385763490232,966,776,321,35128.07999999999,12610.359999999993,8441.659999999996,441697.54000000004,-393959.10000000003,2063,12610.359999999993,8441.659999999998,94,8969.960000000001,-3186.539999999997,0.6063829787234043,20,-1365.7199999999998,-3186.54,0.5,2,-65.48,-166.24,6,1154.08,-668.96,12,2041.4399999999998,-668.9599999999998,20,2225.8599999999997,-886.2,34,2580.7199999999993,-2260.7000000000003,65,4790.9,-3186.5400000000004,126,8543.560000000001,-4858.2,2246,1460,260,0,4.0,14647.36,1650.920000000002,1267.3399999999997,898.5599999999995,-166.24,-166.24,259.02,-446.72,-306.18000000000006,-446.7199999999998,-1234.1400000000003,-334.72,-2804.540000000001,-1399.2200000000003,755.8400000000001,898.5599999999995,3158.079999999998,-296.7399999999998,3121.2309999999998,False,False,True
p0_st5_50_bearish_sr500_lr500_buf2ticks_tgnone,"P0 st5_50_bearish, short $500, switch long $500, buffer 2ticks, guard none",st5_50_bearish,500.0,500.0,2ticks,none,1760,0.5426136363636364,41393.679999999986,-13737.819999999978,3.0131185297230605,1.1034821148353864,23.519136363636356,960,800,326,33334.05999999998,8059.6199999999935,6280.799999999996,441401.74000000005,-400008.05999999994,2086,8059.619999999993,6280.799999999998,95,9093.22,-3186.539999999997,0.6105263157894737,20,-1365.7199999999998,-3186.54,0.5,2,-65.48,-166.24,6,1154.08,-668.96,12,2041.4399999999998,-668.9599999999998,20,2225.8599999999997,-886.2,34,2492.7199999999993,-2348.7000000000003,65,4702.9,-3186.5400000000004,128,8455.080000000002,-4858.2,2578,1768,0,0,4.0,8302.599999999999,-1613.3799999999792,1267.3399999999997,898.5599999999995,-166.24,-166.24,259.02,-446.72,-306.18000000000006,-446.7199999999998,-1234.1400000000003,-334.72,-2892.540000000001,-1487.2200000000003,667.8400000000001,898.5599999999995,3069.5999999999985,-296.7399999999998,2486.754999999999,False,False,True
p0_st5_50_bearish_sr500_lr500_buf2ticks_tg1030,"P0 st5_50_bearish, short $500, switch long $500, buffer 2ticks, guard 10:30",st5_50_bearish,500.0,500.0,2ticks,10:30,1712,0.5467289719626168,44312.61999999999,-12567.979999999989,3.5258347005644524,1.1129153911880547,25.88353971962616,973,739,313,33353.81999999998,10958.799999999994,5535.4599999999955,436753.54000000004,-392440.92,2025,10958.799999999996,5535.459999999999,92,9114.42,-3186.539999999997,0.6086956521739131,20,-1365.7199999999998,-3186.54,0.5,2,-65.48,-166.24,6,1154.08,-668.96,12,2399.1800000000003,-668.9599999999996,20,2583.6000000000004,-886.2,33,2924.7,-2274.46,64,5134.879999999999,-3186.5400000000004,122,8339.5,-4858.200000000001,1956,1208,704,0,4.0,11221.54,-443.53999999998996,1267.3399999999997,898.5599999999995,-166.24,-166.24,259.02,-446.72,51.5600000000004,-446.7199999999996,-876.3999999999996,-334.72,-2460.5600000000004,-1412.98,1099.8199999999997,898.5599999999995,2954.019999999997,-296.7400000000007,3136.389,False,False,True
p0_st5_50_bearish_sr500_lr500_buf2ticks_tg1100,"P0 st5_50_bearish, short $500, switch long $500, buffer 2ticks, guard 11:00",st5_50_bearish,500.0,500.0,2ticks,11:00,1742,0.5464982778415615,44794.919999999984,-11866.739999999994,3.774829481390846,1.1130902979484658,25.714649827784147,966,776,320,33334.05999999998,11460.859999999993,6647.639999999998,440893.62,-396098.7,2062,11460.859999999993,6647.639999999998,94,8881.960000000001,-3186.539999999997,0.6063829787234043,20,-1365.7199999999998,-3186.54,0.5,2,-65.48,-166.24,6,1154.08,-668.96,12,2041.4399999999998,-668.9599999999998,20,2225.8599999999997,-886.2,34,2492.7199999999993,-2348.7000000000003,65,4702.9,-3186.5400000000004,126,8455.560000000001,-4858.2,2246,1460,260,0,4.0,11703.839999999997,257.70000000000437,1267.3399999999997,898.5599999999995,-166.24,-166.24,259.02,-446.72,-306.18000000000006,-446.7199999999998,-1234.1400000000003,-334.72,-2892.540000000001,-1487.2200000000003,667.8400000000001,898.5599999999995,3070.079999999998,-296.7399999999998,2826.878999999999,False,False,True
p0_st5_50_bearish_sr500_lr500_buf0_25r_tgnone,"P0 st5_50_bearish, short $500, switch long $500, buffer 0.25r, guard none",st5_50_bearish,500.0,500.0,0.25r,none,1760,0.5352272727272728,38619.01999999998,-14018.919999999975,2.7547785421416235,1.0962294874864853,21.94262499999999,960,800,252,28832.89999999999,9786.119999999988,1779.6399999999985,439941.12,-401322.1,2008,9786.11999999999,1779.6400000000012,95,6798.58,-3399.499999999995,0.5789473684210527,20,-1684.7200000000007,-3338.2599999999993,0.5,2,-65.48,-166.24,6,1501.32,-321.72,12,1605.6599999999999,-658.94,20,-50.94000000000027,-1825.38,34,-84.38000000000055,-3298.42,65,1806.7999999999988,-3399.5,128,5427.680000000002,-4858.200000000001,2578,1768,0,0,4.0,5527.939999999995,-1894.479999999976,948.3399999999988,746.8400000000001,-166.24,-166.24,606.26,-99.48000000000002,-741.96,-436.70000000000005,-3510.94,-1273.9,-5469.64,-2436.94,-2228.2600000000007,685.5999999999999,42.19999999999891,-296.7400000000007,-1086.4410000000012,False,False,True
p0_st5_50_bearish_sr500_lr500_buf0_25r_tg1030,"P0 st5_50_bearish, short $500, switch long $500, buffer 0.25r, guard 10:30",st5_50_bearish,500.0,500.0,0.25r,10:30,1712,0.5385514018691588,40635.83999999999,-14664.619999999983,2.771012136693623,1.1030560149535789,23.735887850467282,973,739,243,28497.539999999986,12138.299999999988,679.1799999999976,434944.12,-394308.28,1951,12138.299999999996,679.1800000000007,92,6617.540000000001,-3399.499999999996,0.5760869565217391,20,-1684.7200000000007,-3338.2599999999993,0.5,2,-65.48,-166.24,6,1501.32,-321.72,12,1761.16,-658.94,20,104.55999999999972,-1825.38,33,145.35999999999922,-3224.1800000000003,64,2036.5399999999995,-3399.5,122,5109.859999999999,-4858.200000000001,1956,1208,704,0,4.0,7544.760000000002,-2540.179999999984,948.3399999999988,746.8400000000001,-166.24,-166.24,606.26,-99.48000000000002,-586.4599999999998,-436.70000000000005,-3355.4400000000005,-1273.9,-5239.9000000000015,-2362.7000000000003,-1998.52,685.5999999999999,-275.62000000000444,-296.7400000000007,-729.2590000000004,False,False,True
p0_st5_50_bearish_sr500_lr500_buf0_25r_tg1100,"P0 st5_50_bearish, short $500, switch long $500, buffer 0.25r, guard 11:00",st5_50_bearish,500.0,500.0,0.25r,11:00,1742,0.5384615384615384,40853.35999999998,-13964.599999999979,2.9254944645747134,1.1025871326289045,23.45198622273248,966,776,249,28371.999999999985,12481.359999999988,1685.579999999999,439084.2,-398230.83999999997,1987,12481.35999999999,1685.5800000000017,94,6587.32,-3399.499999999995,0.574468085106383,20,-1684.7200000000007,-3338.2599999999993,0.5,2,-65.48,-166.24,6,1501.32,-321.72,12,1605.6599999999999,-658.94,20,-50.94000000000027,-1825.38,34,-84.38000000000055,-3298.42,65,1806.7999999999988,-3399.5,126,5428.160000000002,-4858.200000000001,2246,1460,260,0,4.0,7762.279999999992,-1840.1599999999798,948.3399999999988,746.8400000000001,-166.24,-166.24,606.26,-99.48000000000002,-741.96,-436.70000000000005,-3510.94,-1273.9,-5469.64,-2436.94,-2228.2600000000007,685.5999999999999,42.67999999999847,-296.7400000000007,-863.0070000000014,False,False,True
p0_st5_50_bearish_sr500_lr750_buf0_tgnone,"P0 st5_50_bearish, short $500, switch long $750, buffer 0, guard none",st5_50_bearish,500.0,750.0,0,none,1760,0.5619318181818181,45959.999999999985,-15633.259999999982,2.9398858587396384,1.1086806056243304,26.113636363636356,960,800,327,36750.87999999999,9209.119999999992,9697.619999999995,468850.54000000004,-422890.54,2087,9209.119999999992,9697.620000000003,95,11259.900000000003,-3313.2799999999966,0.631578947368421,20,-1271.7000000000003,-3313.2799999999997,0.5,2,-65.48,-166.24,6,1154.08,-668.96,12,2556.7200000000003,-668.9599999999996,20,3263.66,-886.2,34,4294.82,-1689.6600000000003,65,6599.019999999999,-3313.2800000000007,128,11235.56,-4858.2,2578,1768,0,0,4.0,12868.919999999998,-3508.8199999999833,1361.3599999999992,771.8199999999997,-166.24,-166.24,259.02,-446.72,209.10000000000036,-446.7199999999996,-196.34000000000015,-334.72,-1090.4400000000005,-828.1800000000003,2563.959999999999,771.8199999999993,5850.079999999996,-296.7399999999998,4004.6919999999996,False,False,True
